external_course_key,course_id,course_name
2163-09459,2016-SPRI-VANCO-PSYCH-550-9459-LEC,2016-SPRI-VANCO-PSYCH-550-9459-LEC
2163-03691,2016-SPRI-PULLM-PSYCH-550-3691-LEC,2016-SPRI-PULLM-PSYCH-550-3691-LEC
2163-08184,2016-SPRI-SPOKA-PSYCH-600-8184-IND,2016-SPRI-SPOKA-PSYCH-600-8184-IND
2163-06988,2016-SPRI-VANCO-PSYCH-600-6988-IND,2016-SPRI-VANCO-PSYCH-600-6988-IND
2163-08595,2016-SPRI-SPOKA-SHS-542-8595-LEC,2016-SPRI-SPOKA-SHS-542-8595-LEC
2163-08596,2016-SPRI-SPOKA-SHS-542-8596-LEC,2016-SPRI-SPOKA-SHS-542-8596-LEC
2163-07789,2016-SPRI-SPOKA-SHS-543-7789-LEC,2016-SPRI-SPOKA-SHS-543-7789-LEC
2163-07788,2016-SPRI-SPOKA-SHS-543-7788-LEC,2016-SPRI-SPOKA-SHS-543-7788-LEC
2163-07779,2016-SPRI-SPOKA-SHS-580-7779-LEC,2016-SPRI-SPOKA-SHS-580-7779-LEC
2163-07778,2016-SPRI-SPOKA-SHS-580-7778-LEC,2016-SPRI-SPOKA-SHS-580-7778-LEC
2163-09376,2016-SPRI-VANCO-FINE_ART-333-9376-LAB,2016-SPRI-VANCO-FINE_ART-333-9376-LAB
2163-01185,2016-SPRI-TRICI-FINE_ART-333-1185-LAB,2016-SPRI-TRICI-FINE_ART-333-1185-LAB
2163-10088,2016-SPRI-PULLM-FINE_ART-333-10088-LAB,2016-SPRI-PULLM-FINE_ART-333-10088-LAB
2163-03029,2016-SPRI-PULLM-FINE_ART-490-3029-LAB,2016-SPRI-PULLM-FINE_ART-490-3029-LAB
2163-03038,2016-SPRI-PULLM-FINE_ART-521-3038-IND,2016-SPRI-PULLM-FINE_ART-521-3038-IND
2163-03048,2016-SPRI-PULLM-FINE_ART-552-3048-IND,2016-SPRI-PULLM-FINE_ART-552-3048-IND
2163-03053,2016-SPRI-PULLM-FINE_ART-581-3053-IND,2016-SPRI-PULLM-FINE_ART-581-3053-IND
2163-03051,2016-SPRI-PULLM-FINE_ART-572-3051-IND,2016-SPRI-PULLM-FINE_ART-572-3051-IND
2163-06353,2016-SPRI-PULLM-GEOLOGY-340-6353-LAB,2016-SPRI-PULLM-GEOLOGY-340-6353-LAB
2163-04746,2016-SPRI-PULLM-GEOLOGY-340-4746-LAB,2016-SPRI-PULLM-GEOLOGY-340-4746-LAB
2163-04745,2016-SPRI-PULLM-GEOLOGY-340-4745-LEC,2016-SPRI-PULLM-GEOLOGY-340-4745-LEC
2163-04756,2016-SPRI-PULLM-GEOLOGY-520-4756-LAB,2016-SPRI-PULLM-GEOLOGY-520-4756-LAB
2163-04755,2016-SPRI-PULLM-GEOLOGY-520-4755-LEC,2016-SPRI-PULLM-GEOLOGY-520-4755-LEC
2163-04759,2016-SPRI-PULLM-GEOLOGY-552-4759-LAB,2016-SPRI-PULLM-GEOLOGY-552-4759-LAB
2163-04758,2016-SPRI-PULLM-GEOLOGY-552-4758-LAB,2016-SPRI-PULLM-GEOLOGY-552-4758-LAB
2163-04757,2016-SPRI-PULLM-GEOLOGY-552-4757-LEC,2016-SPRI-PULLM-GEOLOGY-552-4757-LEC
2163-09750,2016-SPRI-PULLM-GEOLOGY-583-9750-LEC,2016-SPRI-PULLM-GEOLOGY-583-9750-LEC
2163-04762,2016-SPRI-PULLM-GEOLOGY-596-4762-LEC,2016-SPRI-PULLM-GEOLOGY-596-4762-LEC
2163-04761,2016-SPRI-PULLM-GEOLOGY-596-4761-LEC,2016-SPRI-PULLM-GEOLOGY-596-4761-LEC
2163-06084,2016-SPRI-PULLM-MUS-589-6084-LEC,2016-SPRI-PULLM-MUS-589-6084-LEC
2163-06083,2016-SPRI-PULLM-MUS-489-6083-LEC,2016-SPRI-PULLM-MUS-489-6083-LEC
2163-05534,2016-SPRI-PULLM-MUS-590-5534-LEC,2016-SPRI-PULLM-MUS-590-5534-LEC
2163-05533,2016-SPRI-PULLM-MUS-490-5533-LEC,2016-SPRI-PULLM-MUS-490-5533-LEC
2163-07032,2016-SPRI-VANCO-NURS-561-7032-LEC,2016-SPRI-VANCO-NURS-561-7032-LEC
2163-07031,2016-SPRI-VANCO-NURS-561-7031-LEC,2016-SPRI-VANCO-NURS-561-7031-LEC
2163-01154,2016-SPRI-TRICI-NURS-561-1154-LEC,2016-SPRI-TRICI-NURS-561-1154-LEC
2163-01155,2016-SPRI-TRICI-NURS-561-1155-LEC,2016-SPRI-TRICI-NURS-561-1155-LEC
2163-08332,2016-SPRI-SPOKA-NURS-561-8332-LEC,2016-SPRI-SPOKA-NURS-561-8332-LEC
2163-08331,2016-SPRI-SPOKA-NURS-561-8331-LEC,2016-SPRI-SPOKA-NURS-561-8331-LEC
2163-08190,2016-SPRI-SPOKA-NURS-561-8190-LEC,2016-SPRI-SPOKA-NURS-561-8190-LEC
2163-07037,2016-SPRI-VANCO-NURS-565-7037-LEC,2016-SPRI-VANCO-NURS-565-7037-LEC
2163-07036,2016-SPRI-VANCO-NURS-565-7036-LEC,2016-SPRI-VANCO-NURS-565-7036-LEC
2163-01163,2016-SPRI-TRICI-NURS-565-1163-LEC,2016-SPRI-TRICI-NURS-565-1163-LEC
2163-01162,2016-SPRI-TRICI-NURS-565-1162-LEC,2016-SPRI-TRICI-NURS-565-1162-LEC
2163-08144,2016-SPRI-SPOKA-NURS-565-8144-LEC,2016-SPRI-SPOKA-NURS-565-8144-LEC
2163-08143,2016-SPRI-SPOKA-NURS-565-8143-LEC,2016-SPRI-SPOKA-NURS-565-8143-LEC
2163-08142,2016-SPRI-SPOKA-NURS-565-8142-LEC,2016-SPRI-SPOKA-NURS-565-8142-LEC
2163-08141,2016-SPRI-SPOKA-NURS-565-8141-LEC,2016-SPRI-SPOKA-NURS-565-8141-LEC
2163-03206,2016-SPRI-PULLM-NURS-565-3206-LEC,2016-SPRI-PULLM-NURS-565-3206-LEC
2163-05535,2016-SPRI-PULLM-MUS-497-5535-PRA,2016-SPRI-PULLM-MUS-497-5535-PRA
2163-05547,2016-SPRI-PULLM-MUS-509-5547-LAB,2016-SPRI-PULLM-MUS-509-5547-LAB
2163-05548,2016-SPRI-PULLM-MUS-510-5548-LAB,2016-SPRI-PULLM-MUS-510-5548-LAB
2163-05549,2016-SPRI-PULLM-MUS-511-5549-LAB,2016-SPRI-PULLM-MUS-511-5549-LAB
2163-05551,2016-SPRI-PULLM-MUS-513-5551-LAB,2016-SPRI-PULLM-MUS-513-5551-LAB
2163-05552,2016-SPRI-PULLM-MUS-514-5552-LAB,2016-SPRI-PULLM-MUS-514-5552-LAB
2163-05553,2016-SPRI-PULLM-MUS-515-5553-LAB,2016-SPRI-PULLM-MUS-515-5553-LAB
2163-09749,2016-SPRI-PULLM-I_D-498-9749-LEC,2016-SPRI-PULLM-I_D-498-9749-LEC
2163-05190,2016-SPRI-PULLM-I_D-498-5190-LEC,2016-SPRI-PULLM-I_D-498-5190-LEC
2163-05189,2016-SPRI-PULLM-I_D-498-5189-LEC,2016-SPRI-PULLM-I_D-498-5189-LEC
2163-05188,2016-SPRI-PULLM-I_D-498-5188-LEC,2016-SPRI-PULLM-I_D-498-5188-LEC
2163-02760,2016-SPRI-PULLM-JAPANESE-205-2760-LEC,2016-SPRI-PULLM-JAPANESE-205-2760-LEC
2163-04234,2016-SPRI-PULLM-SOC-317-4234-LEC,2016-SPRI-PULLM-SOC-317-4234-LEC
2163-07787,2016-SPRI-SPOKA-SHS-563-7787-LEC,2016-SPRI-SPOKA-SHS-563-7787-LEC
2163-07786,2016-SPRI-SPOKA-SHS-563-7786-LEC,2016-SPRI-SPOKA-SHS-563-7786-LEC
2163-04786,2016-SPRI-PULLM-SOIL_SCI-442-4786-LAB,2016-SPRI-PULLM-SOIL_SCI-442-4786-LAB
2163-04785,2016-SPRI-PULLM-SOIL_SCI-442-4785-LEC,2016-SPRI-PULLM-SOIL_SCI-442-4785-LEC
2163-10180,2016-SPRI-PULLM-SOC-592-10180-LEC,2016-SPRI-PULLM-SOC-592-10180-LEC
2163-08632,2016-SPRI-PULLM-SPANISH-365-8632-LEC,2016-SPRI-PULLM-SPANISH-365-8632-LEC
2163-03035,2016-SPRI-PULLM-FINE_ART-511-3035-IND,2016-SPRI-PULLM-FINE_ART-511-3035-IND
2163-01648,2016-SPRI-PULLM-GERMAN-105-1648-LEC,2016-SPRI-PULLM-GERMAN-105-1648-LEC
2163-06471,2016-SPRI-VANCO-H_D-305-6471-LEC,2016-SPRI-VANCO-H_D-305-6471-LEC
2163-08013,2016-SPRI-SPOKA-H_D-305-8013-LEC,2016-SPRI-SPOKA-H_D-305-8013-LEC
2163-06338,2016-SPRI-PULLM-H_D-305-6338-LEC,2016-SPRI-PULLM-H_D-305-6338-LEC
2163-07419,2016-SPRI-ONLIN-H_D-305-7419-LEC,2016-SPRI-ONLIN-H_D-305-7419-LEC
2163-06484,2016-SPRI-VANCO-WOMEN_ST-320-6484-LEC,2016-SPRI-VANCO-WOMEN_ST-320-6484-LEC
2163-03852,2016-SPRI-PULLM-WOMEN_ST-320-3852-LEC,2016-SPRI-PULLM-WOMEN_ST-320-3852-LEC
2163-06483,2016-SPRI-VANCO-H_D-320-6483-LEC,2016-SPRI-VANCO-H_D-320-6483-LEC
2163-03851,2016-SPRI-PULLM-H_D-320-3851-LEC,2016-SPRI-PULLM-H_D-320-3851-LEC
2163-08961,2016-SPRI-SPOKA-H_D-560-8961-LEC,2016-SPRI-SPOKA-H_D-560-8961-LEC
2163-09719,2016-SPRI-VANCO-H_D-560-9719-LEC,2016-SPRI-VANCO-H_D-560-9719-LEC
2163-06332,2016-SPRI-PULLM-H_D-560-6332-LEC,2016-SPRI-PULLM-H_D-560-6332-LEC
2163-10296,2016-SPRI-PULLM-HISTORY-595-10296-LEC,2016-SPRI-PULLM-HISTORY-595-10296-LEC
2163-01556,2016-SPRI-TRICI-HORT-251-1556-LAB,2016-SPRI-TRICI-HORT-251-1556-LAB
2163-01555,2016-SPRI-TRICI-HORT-251-1555-LEC,2016-SPRI-TRICI-HORT-251-1555-LEC
2163-04970,2016-SPRI-PULLM-HORT-251-4970-LAB,2016-SPRI-PULLM-HORT-251-4970-LAB
2163-04969,2016-SPRI-PULLM-HORT-251-4969-LEC,2016-SPRI-PULLM-HORT-251-4969-LEC
2163-07060,2016-SPRI-VANCO-NURS-592-7060-LEC,2016-SPRI-VANCO-NURS-592-7060-LEC
2163-08281,2016-SPRI-SPOKA-NURS-592-8281-LEC,2016-SPRI-SPOKA-NURS-592-8281-LEC
2163-08280,2016-SPRI-SPOKA-NURS-592-8280-LEC,2016-SPRI-SPOKA-NURS-592-8280-LEC
2163-08191,2016-SPRI-SPOKA-NURS-592-8191-LEC,2016-SPRI-SPOKA-NURS-592-8191-LEC
2163-05556,2016-SPRI-PULLM-MUS-518-5556-IND,2016-SPRI-PULLM-MUS-518-5556-IND
2163-03423,2016-SPRI-PULLM-PE_ACTIV-114-3423-LAB,2016-SPRI-PULLM-PE_ACTIV-114-3423-LAB
2163-03422,2016-SPRI-PULLM-PE_ACTIV-114-3422-LAB,2016-SPRI-PULLM-PE_ACTIV-114-3422-LAB
2163-03432,2016-SPRI-PULLM-PE_ACTIV-120-3432-LAB,2016-SPRI-PULLM-PE_ACTIV-120-3432-LAB
2163-03431,2016-SPRI-PULLM-PE_ACTIV-120-3431-LAB,2016-SPRI-PULLM-PE_ACTIV-120-3431-LAB
2163-03430,2016-SPRI-PULLM-PE_ACTIV-120-3430-LAB,2016-SPRI-PULLM-PE_ACTIV-120-3430-LAB
2163-03449,2016-SPRI-PULLM-PE_ACTIV-131-3449-LAB,2016-SPRI-PULLM-PE_ACTIV-131-3449-LAB
2163-03448,2016-SPRI-PULLM-PE_ACTIV-131-3448-LAB,2016-SPRI-PULLM-PE_ACTIV-131-3448-LAB
2163-03447,2016-SPRI-PULLM-PE_ACTIV-131-3447-LAB,2016-SPRI-PULLM-PE_ACTIV-131-3447-LAB
2163-03446,2016-SPRI-PULLM-PE_ACTIV-131-3446-LAB,2016-SPRI-PULLM-PE_ACTIV-131-3446-LAB
2163-03445,2016-SPRI-PULLM-PE_ACTIV-131-3445-LAB,2016-SPRI-PULLM-PE_ACTIV-131-3445-LAB
2163-03444,2016-SPRI-PULLM-PE_ACTIV-131-3444-LAB,2016-SPRI-PULLM-PE_ACTIV-131-3444-LAB
2163-03443,2016-SPRI-PULLM-PE_ACTIV-131-3443-LAB,2016-SPRI-PULLM-PE_ACTIV-131-3443-LAB
2163-03442,2016-SPRI-PULLM-PE_ACTIV-131-3442-LEC,2016-SPRI-PULLM-PE_ACTIV-131-3442-LEC
2163-03441,2016-SPRI-PULLM-PE_ACTIV-131-3441-LEC,2016-SPRI-PULLM-PE_ACTIV-131-3441-LEC
2163-03480,2016-SPRI-PULLM-PE_ACTIV-220-3480-LAB,2016-SPRI-PULLM-PE_ACTIV-220-3480-LAB
2163-09160,2016-SPRI-PULLM-PE_ACTIV-222-9160-LAB,2016-SPRI-PULLM-PE_ACTIV-222-9160-LAB
2163-03490,2016-SPRI-PULLM-PE_ACTIV-258-3490-LAB,2016-SPRI-PULLM-PE_ACTIV-258-3490-LAB
2163-03489,2016-SPRI-PULLM-PE_ACTIV-258-3489-LAB,2016-SPRI-PULLM-PE_ACTIV-258-3489-LAB
2163-03492,2016-SPRI-PULLM-PE_ACTIV-265-3492-LAB,2016-SPRI-PULLM-PE_ACTIV-265-3492-LAB
2163-05417,2016-SPRI-PULLM-MUS-103-5417-LAB,2016-SPRI-PULLM-MUS-103-5417-LAB
2163-05431,2016-SPRI-PULLM-MUS-201-5431-LAB,2016-SPRI-PULLM-MUS-201-5431-LAB
2163-05432,2016-SPRI-PULLM-MUS-202-5432-IND,2016-SPRI-PULLM-MUS-202-5432-IND
2163-05436,2016-SPRI-PULLM-MUS-206-5436-LAB,2016-SPRI-PULLM-MUS-206-5436-LAB
2163-05447,2016-SPRI-PULLM-MUS-217-5447-LAB,2016-SPRI-PULLM-MUS-217-5447-LAB
2163-07798,2016-SPRI-SPOKA-SHS-473-7798-LEC,2016-SPRI-SPOKA-SHS-473-7798-LEC
2163-04810,2016-SPRI-PULLM-SOIL_SCI-505-4810-LEC,2016-SPRI-PULLM-SOIL_SCI-505-4810-LEC
2163-05945,2016-SPRI-PULLM-SPANISH-261-5945-LEC,2016-SPRI-PULLM-SPANISH-261-5945-LEC
2163-04400,2016-SPRI-PULLM-SPANISH-408-4400-LEC,2016-SPRI-PULLM-SPANISH-408-4400-LEC
2163-02872,2016-SPRI-PULLM-TCH_LRN-469-2872-LEC,2016-SPRI-PULLM-TCH_LRN-469-2872-LEC
2163-06563,2016-SPRI-VANCO-TCH_LRN-580-6563-LEC,2016-SPRI-VANCO-TCH_LRN-580-6563-LEC
2163-06562,2016-SPRI-VANCO-TCH_LRN-480-6562-LEC,2016-SPRI-VANCO-TCH_LRN-480-6562-LEC
2163-09438,2016-SPRI-VANCO-FINE_ART-303-9438-LEC,2016-SPRI-VANCO-FINE_ART-303-9438-LEC
2163-09378,2016-SPRI-VANCO-FINE_ART-370-9378-LAB,2016-SPRI-VANCO-FINE_ART-370-9378-LAB
2163-03018,2016-SPRI-PULLM-FINE_ART-370-3018-LAB,2016-SPRI-PULLM-FINE_ART-370-3018-LAB
2163-03055,2016-SPRI-PULLM-FINE_ART-598-3055-LEC,2016-SPRI-PULLM-FINE_ART-598-3055-LEC
2163-08969,2016-SPRI-SPOKA-PHARMSCI-576-8969-LEC,2016-SPRI-SPOKA-PHARMSCI-576-8969-LEC
2163-08081,2016-SPRI-SPOKA-PHARMSCI-600-8081-IND,2016-SPRI-SPOKA-PHARMSCI-600-8081-IND
2163-05456,2016-SPRI-PULLM-MUS-281-5456-LAB,2016-SPRI-PULLM-MUS-281-5456-LAB
2163-05461,2016-SPRI-PULLM-MUS-305-5461-LAB,2016-SPRI-PULLM-MUS-305-5461-LAB
2163-09779,2016-SPRI-TRICI-SPEC_ED-592-9779-LEC,2016-SPRI-TRICI-SPEC_ED-592-9779-LEC
2163-09000,2016-SPRI-SPOKA-SPEC_ED-592-9000-LEC,2016-SPRI-SPOKA-SPEC_ED-592-9000-LEC
2163-09123,2016-SPRI-VANCO-SPEC_ED-592-9123-LEC,2016-SPRI-VANCO-SPEC_ED-592-9123-LEC
2163-09696,2016-SPRI-PULLM-SPEC_ED-592-9696-LEC,2016-SPRI-PULLM-SPEC_ED-592-9696-LEC
2163-06415,2016-SPRI-PULLM-SPMGT-490-6415-LEC,2016-SPRI-PULLM-SPMGT-490-6415-LEC
2163-08635,2016-SPRI-PULLM-SPANISH-553-8635-LEC,2016-SPRI-PULLM-SPANISH-553-8635-LEC
2163-08636,2016-SPRI-PULLM-SPANISH-557-8636-LEC,2016-SPRI-PULLM-SPANISH-557-8636-LEC
2163-08262,2016-SPRI-SPOKA-TCH_LRN-514-8262-LEC,2016-SPRI-SPOKA-TCH_LRN-514-8262-LEC
2163-08261,2016-SPRI-SPOKA-TCH_LRN-414-8261-LEC,2016-SPRI-SPOKA-TCH_LRN-414-8261-LEC
2163-09285,2016-SPRI-VANCO-TCH_LRN-514-9285-LEC,2016-SPRI-VANCO-TCH_LRN-514-9285-LEC
2163-01521,2016-SPRI-TRICI-TCH_LRN-514-1521-LEC,2016-SPRI-TRICI-TCH_LRN-514-1521-LEC
2163-02858,2016-SPRI-PULLM-TCH_LRN-514-2858-LEC,2016-SPRI-PULLM-TCH_LRN-514-2858-LEC
2163-07525,2016-SPRI-ONLIN-TCH_LRN-514-7525-LEC,2016-SPRI-ONLIN-TCH_LRN-514-7525-LEC
2163-06716,2016-SPRI-VANCO-TCH_LRN-414-6716-LEC,2016-SPRI-VANCO-TCH_LRN-414-6716-LEC
2163-01520,2016-SPRI-TRICI-TCH_LRN-414-1520-LEC,2016-SPRI-TRICI-TCH_LRN-414-1520-LEC
2163-02855,2016-SPRI-PULLM-TCH_LRN-414-2855-LEC,2016-SPRI-PULLM-TCH_LRN-414-2855-LEC
2163-07524,2016-SPRI-ONLIN-TCH_LRN-414-7524-LEC,2016-SPRI-ONLIN-TCH_LRN-414-7524-LEC
2163-06872,2016-SPRI-VANCO-STAT-535-6872-LEC,2016-SPRI-VANCO-STAT-535-6872-LEC
2163-09200,2016-SPRI-PULLM-TCH_LRN-535-9200-LEC,2016-SPRI-PULLM-TCH_LRN-535-9200-LEC
2163-08322,2016-SPRI-SPOKA-HISTORY-522-8322-LEC,2016-SPRI-SPOKA-HISTORY-522-8322-LEC
2163-08321,2016-SPRI-SPOKA-HISTORY-422-8321-LEC,2016-SPRI-SPOKA-HISTORY-422-8321-LEC
2163-06612,2016-SPRI-VANCO-HISTORY-522-6612-LEC,2016-SPRI-VANCO-HISTORY-522-6612-LEC
2163-10202,2016-SPRI-VANCO-HISTORY-422-10202-LEC,2016-SPRI-VANCO-HISTORY-422-10202-LEC
2163-06611,2016-SPRI-VANCO-HISTORY-422-6611-LEC,2016-SPRI-VANCO-HISTORY-422-6611-LEC
2163-06236,2016-SPRI-PULLM-HISTORY-522-6236-LEC,2016-SPRI-PULLM-HISTORY-522-6236-LEC
2163-07325,2016-SPRI-ONLIN-HISTORY-522-7325-LEC,2016-SPRI-ONLIN-HISTORY-522-7325-LEC
2163-02981,2016-SPRI-PULLM-HISTORY-509-2981-LEC,2016-SPRI-PULLM-HISTORY-509-2981-LEC
2163-07324,2016-SPRI-ONLIN-HISTORY-422-7324-LEC,2016-SPRI-ONLIN-HISTORY-422-7324-LEC
2163-09235,2016-SPRI-VANCO-HISTORY-509-9235-LEC,2016-SPRI-VANCO-HISTORY-509-9235-LEC
2163-06235,2016-SPRI-PULLM-HISTORY-422-6235-LEC,2016-SPRI-PULLM-HISTORY-422-6235-LEC
2163-04974,2016-SPRI-PULLM-HORT-358-4974-LAB,2016-SPRI-PULLM-HORT-358-4974-LAB
2163-01092,2016-SPRI-TRICI-HORT-513-1092-LEC,2016-SPRI-TRICI-HORT-513-1092-LEC
2163-10123,2016-SPRI-PULLM-HORT-513-10123-LEC,2016-SPRI-PULLM-HORT-513-10123-LEC
2163-04985,2016-SPRI-PULLM-HORT-513-4985-LEC,2016-SPRI-PULLM-HORT-513-4985-LEC
2163-04982,2016-SPRI-PULLM-HORT-513-4982-LEC,2016-SPRI-PULLM-HORT-513-4982-LEC
2163-04979,2016-SPRI-PULLM-HORT-513-4979-LEC,2016-SPRI-PULLM-HORT-513-4979-LEC
2163-10204,2016-SPRI-TRICI-VIT_ENOL-413-10204-LEC,2016-SPRI-TRICI-VIT_ENOL-413-10204-LEC
2163-01091,2016-SPRI-TRICI-VIT_ENOL-413-1091-LEC,2016-SPRI-TRICI-VIT_ENOL-413-1091-LEC
2163-04978,2016-SPRI-PULLM-VIT_ENOL-413-4978-LEC,2016-SPRI-PULLM-VIT_ENOL-413-4978-LEC
2163-01090,2016-SPRI-TRICI-HORT-413-1090-LEC,2016-SPRI-TRICI-HORT-413-1090-LEC
2163-04977,2016-SPRI-PULLM-HORT-413-4977-LEC,2016-SPRI-PULLM-HORT-413-4977-LEC
2163-01570,2016-SPRI-TRICI-HORT-509-1570-LEC,2016-SPRI-TRICI-HORT-509-1570-LEC
2163-05008,2016-SPRI-PULLM-HORT-509-5008-LEC,2016-SPRI-PULLM-HORT-509-5008-LEC
2163-05007,2016-SPRI-PULLM-HORT-509-5007-LEC,2016-SPRI-PULLM-HORT-509-5007-LEC
2163-05006,2016-SPRI-PULLM-HORT-509-5006-LEC,2016-SPRI-PULLM-HORT-509-5006-LEC
2163-05005,2016-SPRI-PULLM-HORT-509-5005-LEC,2016-SPRI-PULLM-HORT-509-5005-LEC
2163-05004,2016-SPRI-PULLM-HORT-509-5004-LEC,2016-SPRI-PULLM-HORT-509-5004-LEC
2163-05563,2016-SPRI-PULLM-MUS-586-5563-LEC,2016-SPRI-PULLM-MUS-586-5563-LEC
2163-04842,2016-SPRI-PULLM-PHIL-322-4842-LEC,2016-SPRI-PULLM-PHIL-322-4842-LEC
2163-05958,2016-SPRI-PULLM-WOMEN_ST-425-5958-LEC,2016-SPRI-PULLM-WOMEN_ST-425-5958-LEC
2163-05957,2016-SPRI-PULLM-PHIL-425-5957-LEC,2016-SPRI-PULLM-PHIL-425-5957-LEC
2163-08812,2016-SPRI-PULLM-PHIL-520-8812-LEC,2016-SPRI-PULLM-PHIL-520-8812-LEC
2163-06661,2016-SPRI-VANCO-PHYSICS-203-6661-LEC,2016-SPRI-VANCO-PHYSICS-203-6661-LEC
2163-04585,2016-SPRI-PULLM-PHYSICS-205-4585-LAB,2016-SPRI-PULLM-PHYSICS-205-4585-LAB
2163-04584,2016-SPRI-PULLM-PHYSICS-205-4584-LEC,2016-SPRI-PULLM-PHYSICS-205-4584-LEC
2163-04586,2016-SPRI-PULLM-PHYSICS-304-4586-LEC,2016-SPRI-PULLM-PHYSICS-304-4586-LEC
2163-03262,2016-SPRI-PULLM-MATH-590-3262-LEC,2016-SPRI-PULLM-MATH-590-3262-LEC
2163-03263,2016-SPRI-PULLM-MATH-590-3263-LEC,2016-SPRI-PULLM-MATH-590-3263-LEC
2163-03270,2016-SPRI-PULLM-MATH-597-3270-LEC,2016-SPRI-PULLM-MATH-597-3270-LEC
2163-03269,2016-SPRI-PULLM-MATH-597-3269-LEC,2016-SPRI-PULLM-MATH-597-3269-LEC
2163-03268,2016-SPRI-PULLM-MATH-597-3268-LEC,2016-SPRI-PULLM-MATH-597-3268-LEC
2163-03267,2016-SPRI-PULLM-MATH-597-3267-LEC,2016-SPRI-PULLM-MATH-597-3267-LEC
2163-03266,2016-SPRI-PULLM-MATH-597-3266-LEC,2016-SPRI-PULLM-MATH-597-3266-LEC
2163-03265,2016-SPRI-PULLM-MATH-597-3265-LEC,2016-SPRI-PULLM-MATH-597-3265-LEC
2163-03264,2016-SPRI-PULLM-MATH-597-3264-LEC,2016-SPRI-PULLM-MATH-597-3264-LEC
2163-05490,2016-SPRI-PULLM-MUS-405-5490-LAB,2016-SPRI-PULLM-MUS-405-5490-LAB
2163-05492,2016-SPRI-PULLM-MUS-407-5492-LAB,2016-SPRI-PULLM-MUS-407-5492-LAB
2163-05500,2016-SPRI-PULLM-MUS-415-5500-LAB,2016-SPRI-PULLM-MUS-415-5500-LAB
2163-05502,2016-SPRI-PULLM-MUS-417-5502-LAB,2016-SPRI-PULLM-MUS-417-5502-LAB
2163-01023,2016-SPRI-TRICI-NURS-322-1023-LEC,2016-SPRI-TRICI-NURS-322-1023-LEC
2163-07967,2016-SPRI-SPOKA-NURS-322-7967-LEC,2016-SPRI-SPOKA-NURS-322-7967-LEC
2163-07966,2016-SPRI-SPOKA-NURS-322-7966-LEC,2016-SPRI-SPOKA-NURS-322-7966-LEC
2163-05514,2016-SPRI-PULLM-MUS-535-5514-IND,2016-SPRI-PULLM-MUS-535-5514-IND
2163-05513,2016-SPRI-PULLM-MUS-435-5513-IND,2016-SPRI-PULLM-MUS-435-5513-IND
2163-08063,2016-SPRI-SPOKA-NURS-408-8063-LEC,2016-SPRI-SPOKA-NURS-408-8063-LEC
2163-08062,2016-SPRI-SPOKA-NURS-408-8062-LEC,2016-SPRI-SPOKA-NURS-408-8062-LEC
2163-01037,2016-SPRI-TRICI-NURS-408-1037-LEC,2016-SPRI-TRICI-NURS-408-1037-LEC
2163-05515,2016-SPRI-PULLM-MUS-436-5515-LAB,2016-SPRI-PULLM-MUS-436-5515-LAB
2163-01044,2016-SPRI-TRICI-NURS-424-1044-LEC,2016-SPRI-TRICI-NURS-424-1044-LEC
2163-08029,2016-SPRI-SPOKA-NURS-424-8029-LEC,2016-SPRI-SPOKA-NURS-424-8029-LEC
2163-08028,2016-SPRI-SPOKA-NURS-424-8028-LEC,2016-SPRI-SPOKA-NURS-424-8028-LEC
2163-09418,2016-SPRI-SPOKA-SPEC_ED-594-9418-LEC,2016-SPRI-SPOKA-SPEC_ED-594-9418-LEC
2163-09625,2016-SPRI-ONLIN-SPMGT-521-9625-LEC,2016-SPRI-ONLIN-SPMGT-521-9625-LEC
2163-09894,2016-SPRI-PULLM-SPMGT-521-9894-LEC,2016-SPRI-PULLM-SPMGT-521-9894-LEC
2163-07455,2016-SPRI-ONLIN-SPMGT-568-7455-LEC,2016-SPRI-ONLIN-SPMGT-568-7455-LEC
2163-05119,2016-SPRI-PULLM-SPMGT-568-5119-LEC,2016-SPRI-PULLM-SPMGT-568-5119-LEC
2163-06711,2016-SPRI-VANCO-TCH_LRN-306-6711-LEC,2016-SPRI-VANCO-TCH_LRN-306-6711-LEC
2163-06110,2016-SPRI-PULLM-TCH_LRN-333-6110-LEC,2016-SPRI-PULLM-TCH_LRN-333-6110-LEC
2163-01260,2016-SPRI-TRICI-TCH_LRN-385-1260-LEC,2016-SPRI-TRICI-TCH_LRN-385-1260-LEC
2163-02845,2016-SPRI-PULLM-TCH_LRN-385-2845-LEC,2016-SPRI-PULLM-TCH_LRN-385-2845-LEC
2163-02844,2016-SPRI-PULLM-TCH_LRN-385-2844-LEC,2016-SPRI-PULLM-TCH_LRN-385-2844-LEC
2163-08376,2016-SPRI-SPOKA-TCH_LRN-401-8376-LAB,2016-SPRI-SPOKA-TCH_LRN-401-8376-LAB
2163-08375,2016-SPRI-SPOKA-TCH_LRN-401-8375-LEC,2016-SPRI-SPOKA-TCH_LRN-401-8375-LEC
2163-07522,2016-SPRI-ONLIN-TCH_LRN-401-7522-LAB,2016-SPRI-ONLIN-TCH_LRN-401-7522-LAB
2163-07521,2016-SPRI-ONLIN-TCH_LRN-401-7521-LEC,2016-SPRI-ONLIN-TCH_LRN-401-7521-LEC
